Country ISO3,Country Name,Indicator,Subindicator Type,Indicator_in_2018
GBR,United Kingdom,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GBR,United Kingdom,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GBR,United Kingdom,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.863523788
GBR,United Kingdom,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.82234957
GBR,United Kingdom,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.811102662
GBR,United Kingdom,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GBR,United Kingdom,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GBR,United Kingdom,Religious  Tensions / Ethnic Tensions ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GBR,United Kingdom,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.831287468
GBR,United Kingdom,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GBR,United Kingdom,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.774923486
GBR,United Kingdom,Rigorous and impartial public administration ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GBR,United Kingdom,Social class equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GBR,United Kingdom,Social group equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.610205775
GBR,United Kingdom,Social group equality in respect for civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GBR,United Kingdom,Social rights and equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.727839888
GBR,United Kingdom,Subnational elections free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.812831161
GBR,United Kingdom,Transparent laws with predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GEO,Georgia,Absence of corruption (Global States of Democracy),Scaled to range from 0 (lowest score) to 1 (highest score),0.604448248
GEO,Georgia,Access to justice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.645624019
GEO,Georgia,Access to justice for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666876258
GEO,Georgia,Access to justice for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.661382536
GEO,Georgia,Barriers to parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Basic welfare ,Scaled to range from 0 (lowest score) to 1 (highest score),0.687228749
GEO,Georgia,Checks on government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.613569392
GEO,Georgia,Civil liberties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.792131229
GEO,Georgia,Civil society participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.74171079
GEO,Georgia,Clean Elections ,Scaled to range from 0 (lowest score) to 1 (highest score),0.60484291
GEO,Georgia,Competition ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Competitiveness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Competitiveness of participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
GEO,Georgia,Compliance with High Court ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
GEO,Georgia,Compliance with judiciary ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GEO,Georgia,Critical Print / broadcast media ,Scaled to range from 0 (lowest score) to 1 (highest score),0.554494138
GEO,Georgia,CSO  participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.622342114
GEO,Georgia,CSO entry and exit ,Scaled to range from 0 (lowest score) to 1 (highest score),0.793622675
GEO,Georgia,CSO participatory environment ,Scaled to range from 0 (lowest score) to 1 (highest score),0.793671818
GEO,Georgia,CSO repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.760551491
GEO,Georgia,CSO women s participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.842105263
GEO,Georgia,Direct  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.209987196
GEO,Georgia,Direct democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.209987196
GEO,Georgia,Educational equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GEO,Georgia,Effective parliament ,Scaled to range from 0 (lowest score) to 1 (highest score),0.668874881
GEO,Georgia,Elected executive index ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Elected Government ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Election free and fair ,Scaled to range from 0 (lowest score) to 1 (highest score),0.54870491
GEO,Georgia,Election government intimidation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.506549051
GEO,Georgia,Election other voting irregularities ,Scaled to range from 0 (lowest score) to 1 (highest score),0.452342488
GEO,Georgia,Election voter registry ,Scaled to range from 0 (lowest score) to 1 (highest score),0.650679924
GEO,Georgia,Election women in the cabinet ,Scaled to range from 0 (lowest score) to 1 (highest score),0.647058824
GEO,Georgia,Elections multiparty ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Electoral,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Electoral participation ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5095
GEO,Georgia,EMB autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.679566563
GEO,Georgia,EMB capacity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.769831731
GEO,Georgia,Engaged society ,Scaled to range from 0 (lowest score) to 1 (highest score),0.732921992
GEO,Georgia,Executive bribery and corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Executive constraints ,Scaled to range from 0 (lowest score) to 1 (highest score),0.833333333
GEO,Georgia,Executive embezzlement and theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GEO,Georgia,Executive oversight ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8
GEO,Georgia,Executive respects constitution ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GEO,Georgia,Fair trial ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
GEO,Georgia,Female vs. male mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GEO,Georgia,Free Political Parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.641074149
GEO,Georgia,Freedom from forced labour for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GEO,Georgia,Freedom from forced labour for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Freedom from political killings ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Freedom from torture ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Freedom of academic and cultural expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.73507667
GEO,Georgia,Freedom of assembly and association ,Scaled to range from 0 (lowest score) to 1 (highest score),0.333333333
GEO,Georgia,Freedom of association and assembly ,Scaled to range from 0 (lowest score) to 1 (highest score),0.756869743
GEO,Georgia,Freedom of discussion for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.8025062
GEO,Georgia,Freedom of discussion for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.83935172
GEO,Georgia,Freedom of domestic movement for men ,Scaled to range from 0 (lowest score) to 1 (highest score),0.846852693
GEO,Georgia,Freedom of domestic movement for women ,Scaled to range from 0 (lowest score) to 1 (highest score),0.775331499
GEO,Georgia,Freedom of expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.792873111
GEO,Georgia,Freedom of foreign movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.844025157
GEO,Georgia,Freedom of movement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.828470588
GEO,Georgia,Freedom of movement and residence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GEO,Georgia,Freedom of opinion and expression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GEO,Georgia,Freedom of religion ,Scaled to range from 0 (lowest score) to 1 (highest score),0.726659152
GEO,Georgia,"Freedom of thought, conscience and religion ",Scaled to range from 0 (lowest score) to 1 (highest score),0.666666667
GEO,Georgia,Fundamental rights ,Scaled to range from 0 (lowest score) to 1 (highest score),0.678434104
GEO,Georgia,Gender equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.651197057
GEO,Georgia,Harassment of journalists ,Scaled to range from 0 (lowest score) to 1 (highest score),0.693058108
GEO,Georgia,Health equality ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GEO,Georgia,High Court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GEO,Georgia,Human rights protection scores ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
GEO,Georgia,Impartial administration ,Scaled to range from 0 (lowest score) to 1 (highest score),0.645120885
GEO,Georgia,Inclusive  Suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),0.883559975
GEO,Georgia,Inclusive suffrage ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Infant mortality rate ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GEO,Georgia,Judicial accountability ,Scaled to range from 0 (lowest score) to 1 (highest score),0.54064497
GEO,Georgia,Judicial corruption decision ,Scaled to range from 0 (lowest score) to 1 (highest score),0.717829005
GEO,Georgia,Judicial independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.451412814
GEO,Georgia,Kilocalories per person per day ,Scaled to range from 0 (lowest score) to 1 (highest score),0.631578947
GEO,Georgia,Legislature investigates in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.75
GEO,Georgia,Legislature opposition parties ,Scaled to range from 0 (lowest score) to 1 (highest score),0.65
GEO,Georgia,Legislature questions officials in practice ,Scaled to range from 0 (lowest score) to 1 (highest score),0.85
GEO,Georgia,Life expectancy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GEO,Georgia,Literacy,Scaled to range from 0 (lowest score) to 1 (highest score),0.947368421
GEO,Georgia,Local  Democracy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.261557837
GEO,Georgia,Local government index ,Scaled to range from 0 (lowest score) to 1 (highest score),0.46439318
GEO,Georgia,Lower chamber female legislators ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Lower court independence ,Scaled to range from 0 (lowest score) to 1 (highest score),0.368421053
GEO,Georgia,Mean years of schooling ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Media bias ,Scaled to range from 0 (lowest score) to 1 (highest score),0.717507175
GEO,Georgia,Media corrupt ,Scaled to range from 0 (lowest score) to 1 (highest score),0.719065561
GEO,Georgia,Media freedom ,Scaled to range from 0 (lowest score) to 1 (highest score),0.5
GEO,Georgia,Media integrity ,Scaled to range from 0 (lowest score) to 1 (highest score),0.682314133
GEO,Georgia,Media self-censorship ,Scaled to range from 0 (lowest score) to 1 (highest score),0.662928253
GEO,Georgia,Multiparty elections ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Openness of executive recruitment ,Scaled to range from 0 (lowest score) to 1 (highest score),1
GEO,Georgia,Opposition parties  autonomy ,Scaled to range from 0 (lowest score) to 1 (highest score),0.684210526
GEO,Georgia,Party ban ,Scaled to range from 0 (lowest score) to 1 (highest score),0.526315789
GEO,Georgia,Personal integrity and security ,Scaled to range from 0 (lowest score) to 1 (highest score),0.568679297
GEO,Georgia,Power distributed by gender ,Scaled to range from 0 (lowest score) to 1 (highest score),0.736842105
GEO,Georgia,Power distributed by social group ,Scaled to range from 0 (lowest score) to 1 (highest score),0.578947368
GEO,Georgia,Power distributed by socio-economic position ,Scaled to range from 0 (lowest score) to 1 (highest score),0.315789474
GEO,Georgia,Predictable enforcement ,Scaled to range from 0 (lowest score) to 1 (highest score),0.633640115
GEO,Georgia,Print / broadcast media perspectives ,Scaled to range from 0 (lowest score) to 1 (highest score),0.778892073
GEO,Georgia,Print/broadcast censorship effort ,Scaled to range from 0 (lowest score) to 1 (highest score),0.750114068
GEO,Georgia,Public sector corrupt exchanges ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GEO,Georgia,Public sector theft ,Scaled to range from 0 (lowest score) to 1 (highest score),0.789473684
GEO,Georgia,Religious organization repression ,Scaled to range from 0 (lowest score) to 1 (highest score),0.780759349
GEO,Georgia,Representation of disadvantaged social groups ,Scaled to range from 0 (lowest score) to 1 (highest score),0.421052632
GEO,Georgia,Representative government ,Scaled to range from 0 (lowest score) to 1 (highest score),0.624670386
